NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
506,309,Bell Mobility Aliant,329A,In Service,Doaktown,
506,310,Aliant Telecom(NB),8090,In Service,7 Digit Service,7 Digit Service
506,311,,,For Special Use,,Non-Emergency Municipal Government Services
506,312,Rogers Communications Canada Inc. (Wireless),8821,In Service,Shediac,
506,313,,,Available,,
506,314,Aliant Telecom(NB),8090,In Service,Moncton,
506,315,,,Available,,
506,316,,,Available,,Available outside Madawaska: Maine EAS
506,317,Distributel,081E,In Service,Moncton,
506,318,,,Available,,
506,319,,,Available,,
506,320,,,Available,,
506,321,TELUS Mobility,8303,In Service,St. Stephen,
506,322,,,Available,,
506,323,Bell Mobility Aliant,329A,In Service,Woodstock,
506,324,Aliant Telecom(NB),8090,In Service,Woodstock,
506,325,Aliant Telecom(NB),8090,In Service,Woodstock,
506,326,Bell Mobility Aliant,329A,In Service,Minto,
506,327,Aliant Telecom(NB),8090,In Service,Minto,
506,328,Aliant Telecom(NB),8090,In Service,Woodstock,
506,329,Rogers Communications Canada Inc. (Cable),743B,In Service,Campbellton,
506,330,Rogers Communications Canada Inc. (Cable),743B,In Service,Neguac,
506,331,Rogers Communications Canada Inc. (Cable),743B,In Service,Petitcodiac,
506,332,Rogers Communications Canada Inc. (Cable),743B,In Service,Cap-Pele,
506,333,Bell Mobility Aliant,329A,In Service,Saint John,
506,334,Rogers Communications Canada Inc. (Cable),743B,In Service,Memramcook,
506,335,Rogers Communications Canada Inc. (Cable),743B,In Service,St. Louis-de-Kent,
506,336,Aliant Telecom(NB),8090,In Service,Shippagan,
506,337,Aliant Telecom(NB),8090,In Service,Shippagan,
506,338,Rogers Communications Canada Inc. (Cable),743B,In Service,Richibucto,
506,339,Aliant Telecom(NB),8090,In Service,Chipman,
506,340,Bell Mobility Aliant,329A,In Service,Shippagan,
506,341,Rogers Communications Canada Inc. (Cable),743B,In Service,Bouctouche,
506,342,Rogers Communications Canada Inc. (Cable),743B,In Service,Saint-Antoine,
506,343,Bell Mobility Aliant,329A,In Service,Saint John,
506,344,Aliant Telecom(NB),8090,In Service,Lameque,
506,345,Rogers Communications Canada Inc. (Cable),743B,In Service,Cocagne,
506,346,Rogers Communications Canada Inc. (Cable),743B,In Service,Rogersville,
506,347,Rogers Communications Canada Inc. (Cable),743B,In Service,Harvey Station,
506,348,Rogers Communications Canada Inc. (Cable),743B,In Service,Fredericton Junction,
506,349,Bell Mobility Aliant,329A,In Service,Saint John,
506,350,Rogers Communications Canada Inc. (Cable),743B,In Service,Bathurst,
506,351,Rogers Communications Canada Inc. (Cable),743B,In Service,Shediac,
506,352,Rogers Communications Canada Inc. (Cable),743B,In Service,Miramichi,
506,353,Rogers Communications Canada Inc. (Cable),743B,In Service,Edmundston,
506,354,,,Not Available,,Not available - reserved for future NPA relief in Surrounds of Montreal, Quebec iaw CRTC Decision 2017-38
506,355,Aliant Telecom(NB),8090,In Service,Plaster Rock,
506,356,Aliant Telecom(NB),8090,In Service,Plaster Rock,
506,357,Aliant Telecom(NB),8090,In Service,Oromocto,
506,358,Aliant Telecom(NB),8090,In Service,Saint-Isidore,
506,359,Bell Mobility Aliant,329A,In Service,Plaster Rock,
506,360,Aliant Telecom(NB),8090,In Service,Sackville,
506,361,Aliant Telecom(NB),8090,In Service,Doaktown,
506,362,Aliant Telecom(NB),8090,In Service,Youngs Cove Road,
506,363,Aliant Telecom(NB),8090,In Service,Keswick,
506,364,Aliant Telecom(NB),8090,In Service,Sackville,
506,365,Aliant Telecom(NB),8090,In Service,Doaktown,
506,366,Aliant Telecom(NB),8090,In Service,Harvey Station,
506,367,Aliant Telecom(NB),8090,In Service,Stanley,
506,368,Aliant Telecom(NB),8090,In Service,Fredericton Junction,
506,369,Aliant Telecom(NB),8090,In Service,Boiestown,
506,370,Bell Mobility Aliant,329A,In Service,Harvey Station,
506,371,Bragg Communications Inc.,4878,In Service,Fredericton,
506,372,Aliant Telecom(NB),8090,In Service,Salisbury,
506,373,,,Available,,
506,374,,,Available,,
506,375,Aliant Telecom(NB),8090,In Service,Hartland,
506,376,,,Available,,
506,377,Bell Mobility Aliant,329A,In Service,Moncton,
506,378,Bell Mobility Aliant,329A,In Service,Moncton,
506,379,Aliant Telecom(NB),8090,In Service,Dorchester,
506,380,Bell Mobility Aliant,329A,In Service,Moncton,
506,381,Bell Mobility Aliant,329A,In Service,Moncton,
506,382,Aliant Telecom(NB),8090,In Service,Moncton,
506,383,Aliant Telecom(NB),8090,In Service,Moncton,
506,384,Aliant Telecom(NB),8090,In Service,Moncton,
506,385,Aliant Telecom(NB),8090,In Service,Oromocto,
506,386,Aliant Telecom(NB),8090,In Service,Moncton,
506,387,Aliant Telecom(NB),8090,In Service,Moncton,
506,388,Aliant Telecom(NB),8090,In Service,Moncton,
506,389,Aliant Telecom(NB),8090,In Service,Moncton,
506,390,Bell Mobility Aliant,329A,In Service,St. Leonard,
506,391,Aliant Telecom(NB),8090,In Service,Florenceville,
506,392,Aliant Telecom(NB),8090,In Service,Florenceville,
506,393,Aliant Telecom(NB),8090,In Service,Tracadie,
506,394,Aliant Telecom(NB),8090,In Service,Tracadie,
506,395,Aliant Telecom(NB),8090,In Service,Tracadie,
506,396,Bell Mobility Aliant,329A,In Service,St. George,
506,397,Bell Mobility Aliant,329A,In Service,Tracadie,
506,398,,,Available,,Available outside Fort Francis: Maine EAS
506,399,Aliant Telecom(NB),8090,In Service,Tracadie,
506,400,Bell Mobility Aliant,329A,In Service,Saint-Quentin,
506,401,Bell Mobility Aliant,329A,In Service,Clair,
506,402,,,Available,,
506,403,,,Available,,
506,404,,,Available,,
506,405,,,Available,,
506,406,Iristel Inc.,154E,In Service,Fredericton,
506,407,,,Available,,
506,408,,,Available,,
506,409,,,Available,,
506,410,,,Available,,
506,411,,,For Special Use,,Directory Assistance
506,412,,,Available,,
506,413,,,Available,,
506,414,Aliant Telecom(NB),8090,In Service,Moncton,
506,415,Aliant Telecom(NB),8090,In Service,Fredericton,
506,416,Aliant Telecom(NB),8090,In Service,Bathurst,
506,417,Aliant Telecom(NB),8090,In Service,Miramichi,
506,418,,,Available,,
506,419,Aliant Telecom(NB),8090,In Service,Edmundston,
506,420,Aliant Telecom(NB),8090,In Service,Saint John,
506,421,Aliant Telecom(NB),8090,In Service,St. Leonard,
506,422,Aliant Telecom(NB),8090,In Service,Oromocto,
506,423,Aliant Telecom(NB),8090,In Service,St. Leonard,
506,424,Aliant Telecom(NB),8090,In Service,Miramichi,
506,425,TELUS Mobility,8303,In Service,Woodstock,
506,426,TELUS Mobility,8303,In Service,Grand Falls,
506,427,TELUS Mobility,8303,In Service,Richibucto,
506,428,,,Not Available,,Home NPA
506,429,Bell Mobility Aliant,329A,In Service,Fredericton,
506,430,Rogers Communications Canada Inc. (Cable),743B,In Service,Petit-Rocher,
506,431,Bragg Communications Inc.,4878,In Service,Moncton,
506,432,Aliant Telecom(NB),8090,In Service,Sussex,
506,433,Aliant Telecom(NB),8090,In Service,Sussex,
506,434,Aliant Telecom(NB),8090,In Service,Sussex,
506,435,Bell Mobility Aliant,329A,In Service,Sussex,
506,436,,,Available,,Available outside Madawaska: Maine EAS
506,437,,,Available,,
506,438,,,Available,,
506,439,,,Available,,
506,440,Bell Mobility Aliant,329A,In Service,Fredericton,
506,441,,,Available,,
506,442,Aliant Telecom(NB),8090,In Service,Fredericton,
506,443,Aliant Telecom(NB),8090,In Service,Fredericton,
506,444,Aliant Telecom(NB),8090,In Service,Fredericton,
506,445,Aliant Telecom(NB),8090,In Service,Sainte-Anne-de-Madawaska,
506,446,Aliant Telecom(NB),8090,In Service,Oromocto,
506,447,Aliant Telecom(NB),8090,In Service,Fredericton,
506,448,,,Available,,
506,449,Aliant Telecom(NB),8090,In Service,Fredericton,
506,450,Aliant Telecom(NB),8090,In Service,Fredericton,
506,451,Aliant Telecom(NB),8090,In Service,Fredericton,
506,452,Aliant Telecom(NB),8090,In Service,Fredericton,
506,453,Aliant Telecom(NB),8090,In Service,Fredericton,
506,454,Aliant Telecom(NB),8090,In Service,Fredericton,
506,455,Aliant Telecom(NB),8090,In Service,Fredericton,
506,456,Aliant Telecom(NB),8090,In Service,Blacks Harbour,
506,457,Aliant Telecom(NB),8090,In Service,Fredericton,
506,458,Aliant Telecom(NB),8090,In Service,Fredericton,
506,459,Aliant Telecom(NB),8090,In Service,Fredericton,
506,460,Aliant Telecom(NB),8090,In Service,Fredericton,
506,461,Bell Mobility Aliant,329A,In Service,Fredericton,
506,462,Aliant Telecom(NB),8090,In Service,Fredericton,
506,463,Aliant Telecom(NB),8090,In Service,Millville,
506,464,Bragg Communications Inc.,4878,In Service,Saint John,
506,465,Aliant Telecom(NB),8090,In Service,St. Stephen,
506,466,Aliant Telecom(NB),8090,In Service,St. Stephen,
506,467,Aliant Telecom(NB),8090,In Service,St. Stephen,
506,468,Aliant Telecom(NB),8090,In Service,Browns Flat,
506,469,Bell Mobility Aliant,329A,In Service,St. Stephen,
506,470,Bell Mobility Aliant,329A,In Service,Fredericton,
506,471,Rogers Communications Canada Inc. (Wireless),8821,In Service,Fredericton,
506,472,Aliant Telecom(NB),8090,In Service,Fredericton,
506,473,Aliant Telecom(NB),8090,In Service,Grand Falls,
506,474,Aliant Telecom(NB),8090,In Service,Fredericton,
506,475,Aliant Telecom(NB),8090,In Service,Grand Falls,
506,476,Bell Mobility Aliant,329A,In Service,Fredericton,
506,477,Aliant Telecom(NB),8090,In Service,Grand Falls,
506,478,Bell Mobility Aliant,329A,In Service,Fredericton,
506,479,Bell Mobility Aliant,329A,In Service,Grand Falls,
506,480,Aliant Telecom(NB),8090,In Service,Bathurst,
506,481,Rogers Communications Canada Inc. (Wireless),8821,In Service,Grand Falls,
506,482,,,Available,,
506,483,,,Available,,
506,484,,,Available,,Available outside Van Buren: Maine EAS
506,485,Aliant Telecom(NB),8090,In Service,Springfield,
506,486,Aliant Telecom(NB),8090,In Service,Welsford,
506,487,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
506,488,Aliant Telecom(NB),8090,In Service,Gagetown,
506,489,,,Available,,
506,490,,,Available,,
506,491,,,Available,,
506,492,,,Available,,
506,493,,,Available,,
506,494,,,Available,,
506,495,Bragg Communications Inc.,421G,In Service,Shediac,
506,496,,,Available,,
506,497,Iristel Inc.,154E,In Service,Woodstock,
506,498,Iristel Inc.,154E,In Service,Bathurst,
506,499,Iristel Inc.,154E,In Service,Bathurst,
506,500,Iristel Inc.,154E,In Service,Bathurst,
506,501,Iristel Inc.,154E,In Service,Edmundston,
506,502,Iristel Inc.,154E,In Service,Miramichi,
506,503,Iristel Inc.,154E,In Service,Woodstock,
506,504,Rogers Communications Canada Inc. (Cable),743B,In Service,Saint-Quentin,
506,505,Rogers Communications Canada Inc. (Cable),743B,In Service,Kedgwick,
506,506,,,Not Available,,Home NPA
506,507,Rogers Communications Canada Inc. (Cable),743B,In Service,Belledune,
506,508,Rogers Communications Canada Inc. (Cable),743B,In Service,Dalhousie,
506,509,Rogers Communications Canada Inc. (Cable),743B,In Service,Balmoral,
506,510,,,Available,,
506,511,,,For Special Use,,Weather and Traveller Information Services
506,512,Rogers Communications Canada Inc. (Wireless),8821,In Service,Sussex,
506,513,Aliant Telecom(NB),8090,In Service,Bathurst,
506,514,Aliant Telecom(NB),8090,In Service,Edmundston,
506,515,Aliant Telecom(NB),8090,In Service,Fredericton,
506,516,Aliant Telecom(NB),8090,In Service,Fredericton,
506,517,Aliant Telecom(NB),8090,In Service,Miramichi,
506,518,Aliant Telecom(NB),8090,In Service,Moncton,
506,519,Aliant Telecom(NB),8090,In Service,Saint John,
506,520,Bell Mobility Aliant,329A,In Service,Belledune,
506,521,Bell Mobility Aliant,329A,In Service,Richibucto,
506,522,Aliant Telecom(NB),8090,In Service,Belledune,
506,523,Aliant Telecom(NB),8090,In Service,Richibucto,
506,524,Aliant Telecom(NB),8090,In Service,Richibucto,
506,525,Aliant Telecom(NB),8090,In Service,Saint-Antoine,
506,526,,,Available,,
506,527,,,Available,,
506,528,,,Available,,
506,529,Aliant Telecom(NB),8090,In Service,St. Andrews,
506,530,Bell Mobility Aliant,329A,In Service,Shediac,
506,531,Aliant Telecom(NB),8090,In Service,Shediac,
506,532,Aliant Telecom(NB),8090,In Service,Shediac,
506,533,Aliant Telecom(NB),8090,In Service,Shediac,
506,534,Aliant Telecom(NB),8090,In Service,Petitcodiac,
506,535,,,Available,,
506,536,Aliant Telecom(NB),8090,In Service,Sackville,
506,537,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
506,538,Aliant Telecom(NB),8090,In Service,Port Elgin,
506,539,,,Available,,
506,540,Bell Mobility Aliant,329A,In Service,Sackville,
506,541,Aliant Telecom(NB),8090,In Service,Bathurst,
506,542,Aliant Telecom(NB),8090,In Service,Petit-Rocher,
506,543,Bell Mobility Aliant,329A,In Service,Bathurst,
506,544,Aliant Telecom(NB),8090,In Service,Bathurst,
506,545,Aliant Telecom(NB),8090,In Service,Bathurst,
506,546,Aliant Telecom(NB),8090,In Service,Bathurst,
506,547,Aliant Telecom(NB),8090,In Service,Bathurst,
506,548,Aliant Telecom(NB),8090,In Service,Bathurst,
506,549,Aliant Telecom(NB),8090,In Service,Bathurst,
506,550,,,Available,,
506,551,,,Available,,
506,552,,,Available,,
506,553,Aliant Telecom(NB),8090,In Service,New Denmark,
506,554,,,Available,,
506,555,,,For Special Use,,Universal Information
506,556,,,Available,,
506,557,Aliant Telecom(NB),8090,In Service,Saint John,
506,558,Aliant Telecom(NB),8090,In Service,Saint John,
506,559,,,Available,,
506,560,,,Available,,
506,561,,,Available,,
506,562,,,Available,,
506,563,,,Available,,
506,564,,,Available,,
506,565,Aliant Telecom(NB),8090,In Service,Saint John,
506,566,TELUS Mobility,8303,In Service,Saint John,
506,567,TELUS Mobility,8303,In Service,Sussex,
506,568,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
506,569,,,Available,,
506,570,Rogers Communications Canada Inc. (Cable),743B,In Service,Norton,
506,571,Distributel,081E,Assigned,Albert,
506,572,Distributel,081E,Assigned,Alma,
506,573,Distributel,081E,Assigned,Hillsborough,
506,574,Distributel,081E,Assigned,Port Elgin,
506,575,Aliant Telecom(NB),8090,In Service,Nackawic,
506,576,Aliant Telecom(NB),8090,In Service,Cocagne,
506,577,Aliant Telecom(NB),8090,In Service,Cap-Pele,
506,578,,,Available,,
506,579,,,Available,,
506,580,Rogers Communications Canada Inc. (Cable),743B,In Service,Saint Basile,
506,581,,,Available,,
506,582,Rogers Communications Canada Inc. (Cable),743B,In Service,Grand Falls,
506,583,Rogers Communications Canada Inc. (Cable),743B,In Service,Allardville,
506,584,,,Not Available,,Not available - reserved for future NPA relief in Manitoba iaw CRTC Decision 2017-38
506,585,,,Available,,
506,586,Rogers Communications Canada Inc. (Cable),743B,In Service,Blackville,
506,587,,,Available,,
506,588,TELUS Mobility,8303,In Service,Moncton,
506,589,,,Available,,
506,590,Rogers Communications Canada Inc. (Cable),743B,In Service,McAdam,
506,591,,,Available,,
506,592,Aliant Telecom(NB),8090,In Service,Saint John,
506,593,,,Available,,
506,594,Rogers Communications Canada Inc. (Cable),743B,In Service,Woodstock,
506,595,Rogers Communications Canada Inc. (Cable),743B,In Service,Florenceville,
506,596,Rogers Communications Canada Inc. (Cable),743B,In Service,Hartland,
506,597,,,Available,,
506,598,Rogers Communications Canada Inc. (Cable),743B,In Service,Saint-Isidore,
506,599,Rogers Communications Canada Inc. (Cable),743B,In Service,Lameque,
506,600,Rogers Communications Canada Inc. (Cable),743B,In Service,Tracadie,
506,601,Rogers Communications Canada Inc. (Cable),743B,In Service,Shippagan,
506,602,Rogers Communications Canada Inc. (Cable),743B,In Service,Caraquet,
506,603,Rogers Communications Canada Inc. (Cable),743B,In Service,Paquetville,
506,604,Rogers Communications Canada Inc. (Cable),743B,In Service,Grande-Anse,
506,605,Aliant Telecom(NB),8090,In Service,Saint John,
506,606,Iristel Inc.,154E,In Service,Fredericton,
506,607,TELUS Mobility,8303,In Service,Saint John,
506,608,TELUS Mobility,8303,In Service,Saint John,
506,609,TELUS Mobility,8303,In Service,Saint John,
506,610,,,Moratorium on Assignment,,
506,611,,,For Special Use,,Repair Service
506,612,Rogers Communications Canada Inc. (Wireless),8821,In Service,Woodstock,
506,613,,,Available,,
506,614,,,Available,,Available outside the Sackville EAS area
506,615,,,Available,,
506,616,,,Available,,
506,617,,,Available,,
506,618,,,Available,,
506,619,,,Available,,
506,620,,,Available,,
506,621,,,Available,,
506,622,Aliant Telecom(NB),8090,In Service,Miramichi,
506,623,Aliant Telecom(NB),8090,In Service,Miramichi,
506,624,Aliant Telecom(NB),8090,In Service,Miramichi,
506,625,Bell Mobility Aliant,329A,In Service,Miramichi,
506,626,Bell Mobility Aliant,329A,In Service,Miramichi,
506,627,Aliant Telecom(NB),8090,In Service,Miramichi,
506,628,,,Available,,
506,629,,,Available,,
506,630,,,Available,,
506,631,Aliant Telecom(NB),8090,In Service,Saint John,
506,632,Aliant Telecom(NB),8090,In Service,Saint John,
506,633,Aliant Telecom(NB),8090,In Service,Saint John,
506,634,Aliant Telecom(NB),8090,In Service,Saint John,
506,635,Aliant Telecom(NB),8090,In Service,Saint John,
506,636,Aliant Telecom(NB),8090,In Service,Saint John,
506,637,Aliant Telecom(NB),8090,In Service,Saint John,
506,638,Aliant Telecom(NB),8090,In Service,Saint John,
506,639,Rogers Communications Canada Inc. (Wireless),8821,In Service,Saint John,
506,640,Aliant Telecom(NB),8090,In Service,Saint John,
506,641,,,Available,,
506,642,Aliant Telecom(NB),8090,In Service,Saint John,
506,643,Aliant Telecom(NB),8090,In Service,Saint John,
506,644,Aliant Telecom(NB),8090,In Service,Saint John,
506,645,Aliant Telecom(NB),8090,In Service,Saint John,
506,646,Aliant Telecom(NB),8090,In Service,Saint John,
506,647,Bell Mobility Aliant,329A,In Service,Saint John,
506,648,Aliant Telecom(NB),8090,In Service,Saint John,
506,649,Aliant Telecom(NB),8090,In Service,Saint John,
506,650,Bell Mobility Aliant,329A,In Service,Saint John,
506,651,Bell Mobility Aliant,329A,In Service,Saint John,
506,652,Aliant Telecom(NB),8090,In Service,Saint John,
506,653,Aliant Telecom(NB),8090,In Service,Saint John,
506,654,Bell Mobility Aliant,329A,In Service,Saint John,
506,655,Bell Mobility Aliant,329A,In Service,Bathurst,
506,656,,,Available,,
506,657,Aliant Telecom(NB),8090,In Service,Saint John,
506,658,Aliant Telecom(NB),8090,In Service,Saint John,
506,659,Aliant Telecom(NB),8090,In Service,Maces Bay,
506,660,Bell Mobility Aliant,329A,In Service,Grand Manan,
506,661,Aliant Telecom(NB),8090,In Service,Grand Manan,
506,662,Aliant Telecom(NB),8090,In Service,Grand Manan,
506,663,Aliant Telecom(NB),8090,In Service,Saint John,
506,664,,,Available,,Available outside the Sackville EAS area
506,665,,,Available,,
506,666,,,Available,,
506,667,,,Available,,Available outside the Sackville EAS area
506,668,,,Available,,
506,669,,,Available,,Available outside the Sackville EAS area
506,670,,,Available,,
506,671,,,Available,,
506,672,Aliant Telecom(NB),8090,In Service,Saint John,
506,673,,,Available,,
506,674,Aliant Telecom(NB),8090,In Service,Saint John,
506,675,,,Available,,
506,676,,,Available,,
506,677,,,Available,,
506,678,,,Available,,
506,679,,,Available,,
506,680,,,Available,,
506,681,,,Available,,
506,682,,,Available,,
506,683,,,Not Available,,Not available - reserved for future NPA relief in North-Eastern Ontario iaw CRTC Decision 2017-38
506,684,Aliant Telecom(NB),8090,In Service,Dalhousie,
506,685,Aliant Telecom(NB),8090,In Service,Dalhousie,
506,686,Bell Mobility Aliant,329A,In Service,Dalhousie,
506,687,Aliant Telecom(NB),8090,In Service,Hoyt,
506,688,Rogers Communications Canada Inc. (Wireless),8821,In Service,Moncton,
506,689,,,Available,,
506,690,,,Available,,
506,691,,,Available,,
506,692,Aliant Telecom(NB),8090,In Service,Saint John,
506,693,Aliant Telecom(NB),8090,In Service,Saint John,
506,694,Aliant Telecom(NB),8090,In Service,Saint John,
506,695,,,Available,,
506,696,Aliant Telecom(NB),8090,In Service,Saint John,
506,697,,,Available,,
506,698,,,Available,,
506,699,,,Available,,Available outside the Sackville EAS area
506,700,Iristel Inc.,154E,In Service,Bouctouche,
506,701,Iristel Inc.,154E,In Service,Campbellton,
506,702,Iristel Inc.,154E,In Service,Caraquet,
506,703,Iristel Inc.,154E,In Service,Florenceville,
506,704,Iristel Inc.,154E,In Service,Grand Falls,
506,705,Iristel Inc.,154E,In Service,Harvey Station,
506,706,Iristel Inc.,154E,In Service,Dalhousie,
506,707,Iristel Inc.,154E,In Service,Perth-Andover,
506,708,Iristel Inc.,154E,In Service,Petitcodiac,
506,709,Iristel Inc.,154E,In Service,Richibucto,
506,710,Iristel Inc.,154E,In Service,Sackville,
506,711,,,For Special Use,,Message Relay
506,712,Iristel Inc.,154E,In Service,Shediac,
506,713,Iristel Inc.,154E,In Service,St. George,
506,714,Iristel Inc.,154E,In Service,St. Stephen,
506,715,Iristel Inc.,154E,In Service,Shippagan,
506,716,Iristel Inc.,154E,In Service,Tracadie,
506,717,Iristel Inc.,154E,In Service,Saint John,
