NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
905,200,Rogers Communications Canada Inc. (Cable),8377,In Service,Castlemore,
905,201,Bell Canada,8051,In Service,Markham,
905,202,Rogers Communications Canada Inc. (Cable),8377,In Service,Markham,
905,203,Rogers Communications Canada Inc. (Cable),8377,In Service,Milton,
905,204,Rogers Communications Canada Inc. (Cable),8377,In Service,Castlemore,
905,205,Rogers Communications Canada Inc. (Cable),8377,In Service,Markham,
905,206,Bell Canada,8051,In Service,Cooksville,
905,207,TELUS Mobility,8303,In Service,Cobourg,
905,208,TELUS Mobility,8303,In Service,Oakville,
905,209,Bell Canada,8051,In Service,Markham,
905,210,Bell Canada,8051,In Service,Cooksville,
905,211,,,For Special Use,,Public Information and Referral Services
905,212,Bell Canada,8051,In Service,Cooksville,
905,213,Bell Mobility,6574,In Service,Oshawa,
905,214,Bell Canada,8051,In Service,Cooksville,
905,215,Allstream Inc.,8304,In Service,Oshawa,
905,216,Rogers Communications Canada Inc. (Cable),743B,In Service,Brampton,
905,217,Rogers Communications Canada Inc. (Cable),8377,In Service,Whitby,
905,218,Primus Telecommunications Canada Inc.,201A,In Service,Hamilton,
905,219,Bell Canada,8051,In Service,Cooksville,
905,220,Rogers Communications Canada Inc. (Wireless),8821,In Service,Burlington,
905,221,Rogers Communications Canada Inc. (Cable),8377,In Service,Port Credit,
905,222,Rogers Communications Canada Inc. (Cable),8377,In Service,Aurora,
905,223,Rogers Communications Canada Inc. (Cable),8377,In Service,Oak Ridges,
905,224,Rogers Communications Canada Inc. (Cable),8377,In Service,Richmond Hill,
905,225,Allstream Inc.,8304,In Service,St. Catharines-Thorold,
905,226,,,Available,,
905,227,Bell Canada,8051,In Service,St. Catharines-Thorold,
905,228,Rogers Communications Canada Inc. (Cable),8377,In Service,St. Catharines-Thorold,
905,229,Bell Canada,8051,In Service,Dunnville,
905,230,Rogers Communications Canada Inc. (Cable),743B,In Service,Brampton,
905,231,Rogers Communications Canada Inc. (Cable),8377,In Service,Ajax-Pickering,
905,232,Rogers Communications Canada Inc. (Cable),743B,In Service,Cooksville,
905,233,Primus Telecommunications Canada Inc.,201A,In Service,Oshawa,
905,234,Allstream Inc.,8304,In Service,Malton,
