NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
825,200,TELUS,8084,In Service,Edmonton,
825,201,TELUS,8084,In Service,Edmonton,
825,202,TELUS,8084,In Service,Edmonton,
825,203,TELUS,8084,In Service,Edmonton,
825,204,TELUS,8084,In Service,High Prairie,
825,205,TELUS,8084,In Service,Calgary,
825,206,TELUS,8084,In Service,Ardrossan,
825,207,TELUS,8084,In Service,Calgary,
825,208,TELUS,8084,In Service,Fort Saskatchewan,
825,209,TELUS,8084,In Service,Hardisty,
825,210,TELUS,8084,In Service,Calgary,
825,211,,,For Special Use,,Public Information and Referral Services
825,212,TELUS,8084,In Service,High River,
825,213,TELUS,8084,In Service,Fort McMurray,
825,214,TELUS,8084,Assigned,Didsbury,
825,215,TELUS,8084,In Service,Edmonton International Airport,
825,216,TELUS,8084,In Service,Nisku,
825,217,TELUS,8084,In Service,Smoky Lake,
825,218,TELUS,8084,In Service,Sherwood Park,
825,219,TELUS,8084,In Service,Slave Lake,
825,220,TELUS,8084,In Service,Spruce Grove,
825,221,TELUS,8084,In Service,Red Deer,
825,222,TELUS,8084,In Service,Calgary,
825,223,TELUS,8084,In Service,St. Albert,
825,224,Distributel,081E,Assigned,Assumption,
825,225,Distributel,081E,Assigned,Berwyn,
825,226,Distributel,081E,Assigned,Brownvale,
825,227,Distributel,081E,Assigned,Chipewyan Lake,
825,228,Distributel,081E,Assigned,Dixonville,
825,229,Distributel,081E,Assigned,Donnelly,
825,230,Distributel,081E,Assigned,Eaglesham,
825,231,Distributel,081E,Assigned,Fairview,
825,232,Distributel,081E,Assigned,Falher,
825,233,Distributel,081E,Assigned,Faust,
825,234,Distributel,081E,Assigned,Fox Lake,
825,235,Distributel,081E,Assigned,Fort Vermilion,
825,236,Distributel,081E,Assigned,Gift Lake,
825,237,Distributel,081E,Assigned,Girouxville,
825,238,Distributel,081E,Assigned,Grimshaw,
825,239,Distributel,081E,Assigned,Grouard,
825,240,Distributel,081E,Assigned,High Prairie,
825,241,Distributel,081E,Assigned,Hines Creek,
825,242,Distributel,081E,Assigned,Jean D'or Prairie,
825,243,Distributel,081E,Assigned,Joussard,
825,244,Distributel,081E,Assigned,Keg River,
825,245,Distributel,081E,Assigned,Kinuso,
825,246,Distributel,081E,Assigned,La Crete,
825,247,Distributel,081E,Assigned,Little Buffalo Lake,
825,248,Distributel,081E,Assigned,Manning,
825,249,Distributel,081E,Assigned,McLennan,
825,250,Iristel Inc.,154E,In Service,High Level,
825,251,Iristel Inc.,154E,In Service,Slave Lake,
825,252,Iristel Inc.,154E,In Service,Calgary,
825,253,Iristel Inc.,154E,In Service,Calgary,
825,254,Iristel Inc.,154E,In Service,Peace River,
825,255,Iristel Inc.,154E,In Service,Peace River,
825,256,Iristel Inc.,154E,In Service,Calgary,
825,257,Iristel Inc.,154E,In Service,Calgary,
825,258,Iristel Inc.,154E,In Service,Calgary,
825,259,Distributel,081E,Assigned,Meander River,
825,260,Distributel,081E,Assigned,Nampa,
825,261,Distributel,081E,Assigned,Peerless Lake,
825,262,Distributel,081E,Assigned,Rainbow Lake,
825,263,Distributel,081E,Assigned,Red Earth,
825,264,Distributel,081E,Assigned,Smith,
825,265,Distributel,081E,Assigned,Wabasca,
825,266,Distributel,081E,Assigned,Whitelaw,
825,267,Distributel,081E,Assigned,Widewater,
825,268,Distributel,081E,Assigned,Worsley,
825,269,Distributel,081E,Assigned,Zama,
825,270,Distributel,081E,Assigned,Bear Canyon,
825,271,Distributel,081E,Assigned,Beaverlodge,
825,272,Distributel,081E,Assigned,Bonanza,
825,273,Distributel,081E,Assigned,Clairmont,
825,274,Distributel,081E,Assigned,Debolt,
825,275,Distributel,081E,Assigned,Fox Creek,
825,276,Distributel,081E,Assigned,Hythe,
825,277,Distributel,081E,Assigned,Rycroft,
825,278,Distributel,081E,Assigned,Sexsmith,
825,279,Distributel,081E,Assigned,Silver Valley,
825,280,Distributel,081E,Assigned,Spirit River,
825,281,Distributel,081E,Assigned,Valleyview,
825,282,Distributel,081E,Assigned,Wanham,
825,283,Distributel,081E,Assigned,Wembley,
825,284,Distributel,081E,Assigned,Woking,
825,285,Distributel,081E,Assigned,Saskatchewan River Crossing,
825,286,,,Available,,
825,287,,,Available,,
825,288,Fido Solutions Inc.,5643,In Service,Calgary,
825,289,Distributel,081E,Assigned,Alliance,
825,290,Distributel,081E,Assigned,Bashaw,
825,291,Distributel,081E,Assigned,Bawlf,
825,292,Distributel,081E,Assigned,Daysland,
825,293,Distributel,081E,Assigned,Ferintosh,
825,294,Distributel,081E,Assigned,Forestburg,
825,295,Distributel,081E,Assigned,Galahad,
825,296,Distributel,081E,Assigned,Hardisty,
