NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
873,200,Videotron Ltd.,328F,In Service,Sherbrooke,
873,201,TELUS Quebec,2243,In Service,Ste-Eulalie,
873,202,TELUS Quebec,2243,In Service,Saint-Ludger,
873,203,TELUS Quebec,2243,In Service,St-Pierre-Les-Becquets,
873,204,TELUS Quebec,2243,In Service,St-Wenceslas,
873,205,TELUS Quebec,2243,In Service,Temiscaming,
873,206,TELUS Quebec,2243,In Service,Grand'Mere,
873,207,,,Not Available,,Not available iaw Section 3.7 f) of CO Code Guidelines
873,208,TELUS Quebec,2243,In Service,Shawinigan,
873,209,TELUS Quebec,2243,In Service,St-Boniface-de-Shawinigan,
873,210,TELUS Quebec,2243,In Service,St-Mathieu,
873,211,,,For Special Use,,Public Information and Referral Services
873,212,TELUS Quebec,2243,In Service,St-Roch-de-Mekinac,
873,213,TELUS Quebec,2243,In Service,Manseau,
873,214,TELUS Quebec,2243,In Service,L'Avenir,
873,215,TELUS Quebec,2243,In Service,St-Andre-Avellin,
873,216,TELUS Quebec,2243,In Service,Gracefield,
873,217,TELUS Quebec,2243,In Service,Quyon,
873,218,TELUS Quebec,2243,In Service,Luskville,
873,219,TELUS Quebec,2243,In Service,St-Pierre-de-Wakefield,
873,220,Distributel,083E,In Service,Trois-Rivieres,
873,221,TELUS Quebec,2243,In Service,Perkins,
873,222,Distributel,083E,Assigned,Radisson,
873,223,Distributel,083E,Assigned,Wemindji,
873,224,TELUS Quebec,2243,In Service,Labelle,
873,225,TELUS Quebec,2243,In Service,L'Annonciation,
873,226,TELUS Quebec,2243,In Service,St-Adolphe-D'Howard,
873,227,TELUS Quebec,2243,In Service,St-Donat-de-Montcalm,
873,228,TELUS Quebec,2243,In Service,Ste-Agathe,
873,229,TELUS Quebec,2243,In Service,St-Faustin,
873,230,TELUS Quebec,2243,In Service,St-Jovite,
873,231,TELUS Quebec,2243,In Service,Val David,
873,232,Distributel,083E,Assigned,Asbestos,
873,233,Distributel,083E,Assigned,Bishopton,
873,234,Distributel,083E,Assigned,Bromptonville,
873,235,Distributel,083E,Assigned,Bury,
873,236,Distributel,083E,Assigned,Chartierville,
873,237,Distributel,083E,Assigned,Cookshire,
873,238,Distributel,083E,Assigned,Deauville,
873,239,Distributel,083E,Assigned,East Angus,
873,240,Videotron Ltd.,8306,In Service,Trois-Rivieres,
873,241,Videotron Ltd.,8306,Assigned,Arthabaska,
873,242,Videotron Ltd.,8306,In Service,Victoriaville,
873,243,Videotron Ltd.,8306,Assigned,Warwick,
873,244,Distributel,083E,Assigned,East Hereford,
873,245,Distributel,083E,Assigned,La Patrie,
873,246,Distributel,083E,Assigned,Richmond,
873,247,Distributel,083E,Assigned,Sawyerville,
873,248,Distributel,083E,Assigned,Scotstown,
873,249,,,Not Available,,Not available - existing Canadian NPA
873,250,Sogetel Inc.,8237,In Service,Nicolet,
873,251,,,Available,,
873,252,,,Available,,
873,253,Bell Canada,8050,In Service,Trois-Rivieres,
873,254,Bell Canada,8050,In Service,Ottawa-Hull,
873,255,Bell Mobility,6574,In Service,Trois-Rivieres,
873,256,Telebec Ltee.,8239,Assigned,La Tuque,
873,257,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
873,258,,,Available,,
873,259,,,Available,,
873,260,,,Available,,
873,261,,,Available,,
873,262,,,Available,,
873,263,,,Available,,
873,264,,,Available,,
873,265,Comwave Networks,160G,In Service,Grand'Mere,
873,266,Comwave Networks,160G,In Service,Weedon,
873,267,Comwave Networks,160G,In Service,Deschaillons,
873,268,Comwave Networks,160G,In Service,Maskinonge,
873,269,Comwave Networks,160G,In Service,Trois-Rivieres,
873,270,Comwave Networks,160G,In Service,Drummondville,
873,271,Comwave Networks,160G,In Service,Shawinigan,
873,272,Bell Canada,8050,In Service,Ste-Agathe,
873,273,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
873,274,Telecommunications Xittel Inc,247F,In Service,La Minerve,
873,275,Telecommunications Xittel Inc,247F,In Service,Arundel,
873,276,Telecommunications Xittel Inc,247F,In Service,Val David,
873,277,Telecommunications Xittel Inc,247F,In Service,St-Donat-de-Montcalm,
873,278,Telecommunications Xittel Inc,247F,In Service,St-Adolphe-D'Howard,
873,279,Telecommunications Xittel Inc,247F,In Service,St-Jovite,
873,280,Telecommunications Xittel Inc,247F,In Service,St-Faustin,
873,281,Telecommunications Xittel Inc,247F,In Service,Ste-Agathe,
873,282,Telecommunications Xittel Inc,247F,In Service,Nominingue,
873,283,Telecommunications Xittel Inc,247F,In Service,L'Annonciation,
873,284,Telecommunications Xittel Inc,247F,In Service,Labelle,
873,285,,,Available,,
873,286,,,Available,,
873,287,,,Available,,
873,288,Fido Solutions Inc.,5643,In Service,Ottawa-Hull,
873,289,Distributel,083E,Assigned,St-Adolphe-de-Dudswell,
873,290,Distributel,083E,Assigned,St-Felix-de-Kingsey,
873,291,Distributel,083E,Assigned,St-Malo,
