NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
416,200,Bell Mobility,6574,In Service,Toronto,
416,201,Bell Canada,8051,In Service,Toronto,
416,202,Bell Canada,8051,In Service,Toronto,
416,203,Bell Canada,8051,In Service,Toronto,
416,204,Bell Canada,8051,In Service,Toronto,
416,205,Bell Canada,8051,In Service,Toronto,
416,206,TELUS Mobility,8303,In Service,Toronto,
416,207,Bell Canada,8051,In Service,Toronto,
416,208,Bell Canada,8051,In Service,Toronto,
416,209,Bell Mobility,6574,In Service,Toronto,
416,210,Bell Canada,8051,In Service,Toronto,
416,211,,,For Special Use,,Public Information and Referral Services
416,212,Bell Canada,8051,In Service,Toronto,
416,213,Bell Canada,8051,In Service,Toronto,
416,214,Bell Canada,8051,In Service,Toronto,
416,215,Bell Canada,8051,In Service,Toronto,
416,216,Bell Canada,8051,In Service,Toronto,
416,217,Bell Canada,8051,In Service,Toronto,
416,218,Bell Canada,8051,In Service,Toronto,
416,219,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
416,220,TELUS Mobility,8303,In Service,Toronto,
416,221,Bell Canada,8051,In Service,Toronto,
416,222,Bell Canada,8051,In Service,Toronto,
416,223,Bell Canada,8051,In Service,Toronto,
416,224,Bell Canada,8051,In Service,Toronto,
416,225,Bell Canada,8051,In Service,Toronto,
416,226,Bell Canada,8051,In Service,Toronto,
416,227,Bell Canada,8051,In Service,Toronto,
416,228,Bell Canada,8051,In Service,Toronto,
416,229,Bell Canada,8051,In Service,Toronto,
416,230,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
416,231,Bell Canada,8051,In Service,Toronto,
416,232,Bell Canada,8051,In Service,Toronto,
416,233,Bell Canada,8051,In Service,Toronto,
416,234,Bell Canada,8051,In Service,Toronto,
416,235,Bell Canada,8051,In Service,Toronto,
416,236,Bell Canada,8051,In Service,Toronto,
416,237,Bell Canada,8051,In Service,Toronto,
416,238,Primus Telecommunications Canada Inc.,201A,In Service,Toronto,
416,239,Bell Canada,8051,In Service,Toronto,
416,240,Bell Canada,8051,In Service,Toronto,
416,241,Bell Canada,8051,In Service,Toronto,
416,242,Bell Canada,8051,In Service,Toronto,
416,243,Bell Canada,8051,In Service,Toronto,
416,244,Bell Canada,8051,In Service,Toronto,
416,245,Bell Canada,8051,In Service,Toronto,
416,246,Bell Canada,8051,In Service,Toronto,
416,247,Bell Canada,8051,In Service,Toronto,
416,248,Bell Canada,8051,In Service,Toronto,
416,249,Bell Canada,8051,In Service,Toronto,
416,250,Bell Canada,8051,In Service,Toronto,
416,251,Bell Canada,8051,In Service,Toronto,
416,252,Bell Canada,8051,In Service,Toronto,
416,253,Bell Canada,8051,In Service,Toronto,
416,254,Bell Mobility,6574,In Service,Toronto,
416,255,Bell Canada,8051,In Service,Toronto,
416,256,Bell Canada,8051,In Service,Toronto,
