NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
403,200,TELUS Mobility,8301,In Service,Calgary,
403,201,TELUS,8084,In Service,Calgary,
403,202,TELUS,8084,In Service,Calgary,
403,203,TELUS,8084,In Service,Calgary,
403,204,TELUS,8084,In Service,Calgary,
403,205,TELUS,8084,In Service,Calgary,
403,206,TELUS,8084,In Service,Calgary,
403,207,TELUS,8084,In Service,Calgary,
403,208,TELUS,8084,In Service,Calgary,
403,209,TELUS,8084,In Service,Calgary,
403,210,TELUS,8084,In Service,Calgary,
403,211,,,For Special Use,,Public Information and Referral Services
403,212,TELUS,8084,In Service,Calgary,
403,213,TELUS,8084,In Service,Calgary,
403,214,TELUS,8084,In Service,Calgary,
403,215,TELUS,8084,In Service,Calgary,
403,216,TELUS,8084,In Service,Calgary,
403,217,TELUS,8084,In Service,Calgary,
403,218,TELUS,8084,In Service,Calgary,
403,219,TELUS,8084,In Service,Calgary,
403,220,TELUS,8084,In Service,Calgary,
403,221,TELUS,8084,In Service,Calgary,
403,222,TELUS,8084,In Service,Wrentham,
403,223,TELUS,8084,In Service,Taber,
403,224,TELUS,8084,In Service,Bowden,
403,225,TELUS,8084,In Service,Calgary,
403,226,TELUS,8084,In Service,Calgary,
403,227,TELUS,8084,In Service,Innisfail,
403,228,TELUS,8084,In Service,Calgary,
403,229,TELUS,8084,In Service,Calgary,
403,230,TELUS,8084,In Service,Calgary,
403,231,TELUS,8084,In Service,Calgary,
403,232,TELUS,8084,In Service,Calgary,
403,233,TELUS,8084,In Service,Calgary,
403,234,TELUS,8084,In Service,Calgary,
403,235,TELUS,8084,In Service,Calgary,
403,236,TELUS,8084,In Service,Calgary,
403,237,TELUS,8084,In Service,Calgary,
403,238,TELUS,8084,In Service,Calgary,
403,239,TELUS,8084,In Service,Calgary,
403,240,TELUS,8084,In Service,Calgary,
403,241,TELUS,8084,In Service,Calgary,
403,242,TELUS,8084,In Service,Calgary,
403,243,TELUS,8084,In Service,Calgary,
403,244,TELUS,8084,In Service,Calgary,
403,245,TELUS,8084,In Service,Calgary,
403,246,TELUS,8084,In Service,Calgary,
403,247,TELUS,8084,In Service,Calgary,
403,248,TELUS,8084,In Service,Calgary,
403,249,TELUS,8084,In Service,Calgary,
403,250,TELUS,8084,In Service,Calgary,
403,251,TELUS,8084,In Service,Calgary,
403,252,TELUS,8084,In Service,Calgary,
403,253,TELUS,8084,In Service,Calgary,
403,254,TELUS,8084,In Service,Calgary,
403,255,TELUS,8084,In Service,Calgary,
