NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
204,200,FlexITy Solutions Inc,930E,In Service,Winnipeg,
204,201,Allstream Inc.,8304,In Service,Winnipeg,
204,202,Fibernetics Corporation,464D,In Service,Winnipeg,
204,203,Provincial Tel Inc.,498E,In Service,Poplar Point,
204,204,,,Not Available,,Home NPA
204,205,Rogers Communications Canada Inc. (Wireless),8821,In Service,Beausejour,
204,206,Rogers Communications Canada Inc. (Wireless),8821,In Service,Teulon,
204,207,Rogers Communications Canada Inc. (Wireless),8821,In Service,Roblin,
204,208,Rogers Communications Canada Inc. (Wireless),8821,In Service,Pilot Mound,
204,209,Rogers Communications Canada Inc. (Wireless),8821,In Service,Morris,
204,210,Rogers Communications Canada Inc. (Wireless),8821,In Service,Minnedosa,
204,211,,,For Special Use,,Public Information and Referral Services
204,212,Rogers Communications Canada Inc. (Wireless),8821,In Service,Neepawa,
204,213,Rogers Communications Canada Inc. (Wireless),8821,In Service,Lac Du Bonnet,
204,214,Rogers Communications Canada Inc. (Wireless),8821,In Service,Eriksdale,
204,215,Rogers Communications Canada Inc. (Wireless),8821,In Service,Boissevain,
204,216,Rogers Communications Canada Inc. (Wireless),8821,In Service,Altona,
204,217,Provincial Tel Inc.,498E,In Service,Altona,
204,218,TELUS Mobility,8303,In Service,Winnipeg,
204,219,Shaw Telecom Inc.,497E,In Service,Winnipeg,
204,220,Bell West Inc.,2933,In Service,Winnipeg,
204,221,Shaw Telecom Inc.,497E,In Service,Winnipeg,
204,222,MTS Inc.,8088,In Service,Winnipeg,
204,223,MTS Inc.,991B,In Service,Winnipeg,
204,224,MTS Inc.,8088,In Service,Winnipeg,
204,225,MTS Inc.,8088,In Service,Winnipeg,
204,226,MTS Inc.,991B,In Service,Winnipeg,
204,227,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,228,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,229,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,230,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,231,MTS Inc.,8088,In Service,Winnipeg,
204,232,MTS Inc.,991B,In Service,Winnipeg,
204,233,MTS Inc.,8088,In Service,Winnipeg,
204,234,MTS Inc.,8088,In Service,Oakburn,
204,235,MTS Inc.,8088,In Service,Winnipeg,
204,236,MTS Inc.,8088,In Service,Birch River,
204,237,MTS Inc.,8088,In Service,Winnipeg,
204,238,MTS Inc.,8088,In Service,Bowsman,
204,239,MTS Inc.,8088,In Service,Portage La Prairie,
204,240,Shaw Telecom Inc.,497E,In Service,Portage La Prairie,
204,241,Shaw Telecom Inc.,497E,In Service,Southport,
204,242,MTS Inc.,8088,In Service,Manitou,
204,243,MTS Inc.,8088,In Service,Poplar Point,
204,244,MTS Inc.,8088,In Service,Poplar River,
204,245,MTS Inc.,991B,In Service,Pilot Mound,
204,246,MTS Inc.,8088,In Service,Darlingford,
204,247,MTS Inc.,991B,In Service,Roblin,
204,248,MTS Inc.,8088,In Service,Notre Dame de Lourdes,
204,249,MTS Inc.,991B,In Service,Portage La Prairie,
204,250,MTS Inc.,991B,In Service,Winnipeg,
204,251,MTS Inc.,991B,In Service,Winnipeg,
204,252,MTS Inc.,8088,In Service,Edwin,
204,253,MTS Inc.,8088,In Service,Winnipeg,
204,254,MTS Inc.,8088,In Service,Winnipeg,
204,255,MTS Inc.,8088,In Service,Winnipeg,
204,256,MTS Inc.,8088,In Service,Winnipeg,
204,257,MTS Inc.,8088,In Service,Winnipeg,
204,258,MTS Inc.,8088,In Service,Winnipeg,
204,259,TELUS Integrated Communications,2782,In Service,Winnipeg,
204,260,MTS Inc.,991B,In Service,Winnipeg,
204,261,MTS Inc.,8088,In Service,Winnipeg,
204,262,MTS Inc.,8088,In Service,Winnipeg,
204,263,MTS Inc.,8088,In Service,Pine River,
204,264,MTS Inc.,991B,In Service,Melita,
204,265,MTS Inc.,8088,In Service,Brokenhead,
204,266,MTS Inc.,991B,In Service,Beausejour,
204,267,MTS Inc.,8088,In Service,Oakville,
204,268,MTS Inc.,8088,In Service,Beausejour,
204,269,MTS Inc.,8088,In Service,Winnipeg,
204,270,MTS Inc.,991B,In Service,Lorette,
204,271,MTS Inc.,991B,In Service,Flin Flon,
204,272,GT Group Telecom Services Corp.,8506,In Service,Winnipeg,
204,273,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
204,274,MTS Inc.,8088,In Service,Macdonald,
204,275,MTS Inc.,8088,In Service,Winnipeg,
204,276,MTS Inc.,8088,In Service,Pine Dock,
204,277,MTS Inc.,8088,In Service,Bissett,
204,278,MTS Inc.,8088,In Service,Inwood,
204,279,MTS Inc.,8088,In Service,Hecla,
204,280,MTS Inc.,991B,In Service,Eriksdale,
204,281,MTS Inc.,991B,In Service,Swan River,
204,282,Bell West Inc.,2933,In Service,Winnipeg,
204,283,Bell West Inc.,2933,In Service,Winnipeg,
204,284,MTS Inc.,8088,In Service,Winnipeg,
204,285,Bell West Inc.,2933,In Service,Winnipeg,
204,286,MTS Inc.,8088,In Service,Thicket Portage,
204,287,MTS Inc.,8088,In Service,Winnipeg,
204,288,MTS Inc.,8088,In Service,Ilford,
204,289,Primus Telecommunications Canada Inc.,201A,In Service,Winnipeg,
204,290,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,291,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,292,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,293,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,294,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,295,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,296,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,297,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,298,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winnipeg,
204,299,MTS Inc.,991B,In Service,Winnipeg,
204,300,Provincial Tel Inc.,498E,In Service,Steinbach,
204,301,MTS Inc.,991B,In Service,Norway House,
204,302,MTS Inc.,991B,In Service,Ashern,
204,303,MTS Inc.,991B,In Service,Rivers,
204,304,MTS Inc.,991B,In Service,Altona,
204,305,MTS Inc.,991B,In Service,Boissevain,
204,306,,,Available,,
204,307,MTS Inc.,991B,In Service,Thompson,
204,308,MTS Inc.,991B,In Service,Fisher River,
204,309,MTS Inc.,991B,In Service,Grand Rapids,
204,310,MTS Inc.,8088,In Service,7 Digit Service,7 Digit Service
204,311,,,For Special Use,,Non-Emergency Municipal Government Services
204,312,Rogers Communications Canada Inc. (Wireless),8821,In Service,Winkler,
204,313,Provincial Tel Inc.,498E,In Service,Roland,
204,314,Rogers Communications Canada Inc. (Wireless),8821,In Service,Ashern,
204,315,Rogers Communications Canada Inc. (Wireless),8821,In Service,Grand Rapids,
204,316,Rogers Communications Canada Inc. (Wireless),8821,In Service,Souris,
204,317,Provincial Tel Inc.,498E,In Service,Pine Falls,
204,318,GT Group Telecom Services Corp.,8506,In Service,Winnipeg,
204,319,MTS Inc.,8088,In Service,Altona,
204,320,MTS Inc.,8088,In Service,Steinbach,
204,321,MTS Inc.,8088,In Service,Steinbach,
204,322,MTS Inc.,8088,In Service,Warren,
204,323,MTS Inc.,8088,In Service,Brochet,
204,324,MTS Inc.,8088,In Service,Altona,
