NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
647,200,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,201,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,202,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,203,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,204,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,205,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,206,TELUS Mobility,8303,In Service,Toronto,
647,207,TELUS Mobility,8303,In Service,Toronto,
647,208,TELUS Mobility,8303,In Service,Toronto,
647,209,TELUS Mobility,8303,In Service,Toronto,
647,210,TELUS Mobility,8303,In Service,Toronto,
647,211,,,For Special Use,,Public Information and Referral Services
647,212,TELUS Mobility,8303,In Service,Toronto,
647,213,TELUS Mobility,8303,In Service,Toronto,
647,214,TELUS Mobility,8303,In Service,Toronto,
647,215,TELUS Mobility,8303,In Service,Toronto,
647,216,TELUS Mobility,8303,In Service,Toronto,
647,217,TELUS Mobility,8303,In Service,Toronto,
647,218,TELUS Mobility,8303,In Service,Toronto,
647,219,Fido Solutions Inc.,5643,In Service,Toronto,
647,220,Bell Mobility,6574,In Service,Toronto,
647,221,Bell Mobility,6574,In Service,Toronto,
647,222,Bell Mobility,6574,In Service,Toronto,
647,223,Bell Mobility,6574,In Service,Toronto,
647,224,Bell Mobility,6574,In Service,Toronto,
647,225,Bell Mobility,6574,In Service,Toronto,
647,226,Bell Mobility,6574,In Service,Toronto,
647,227,Bell Mobility,6574,In Service,Toronto,
647,228,Bell Mobility,6574,In Service,Toronto,
647,229,Bell Mobility,6574,In Service,Toronto,
647,230,Bell Mobility,6574,In Service,Toronto,
647,231,Bell Mobility,6574,In Service,Toronto,
647,232,Bell Mobility,6574,In Service,Toronto,
647,233,Bell Mobility,6574,In Service,Toronto,
647,234,Bell Mobility,6574,In Service,Toronto,
647,235,Bell Mobility,6574,In Service,Toronto,
647,236,Bell Mobility,6574,In Service,Toronto,
647,237,Bell Mobility,6574,In Service,Toronto,
647,238,Bell Mobility,6574,In Service,Toronto,
647,239,Bell Mobility,6574,In Service,Toronto,
647,240,Bell Mobility,6574,In Service,Toronto,
647,241,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,242,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,243,Fibernetics Corporation,464D,In Service,Toronto,
647,244,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,245,Primus Telecommunications Canada Inc.,201A,In Service,Toronto,
647,246,Bell Mobility,6574,In Service,Toronto,
647,247,Fibernetics Corporation,464D,In Service,Toronto,
647,248,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,249,TELUS Integrated Communications,2782,Assigned,Toronto,
647,250,TELUS Integrated Communications,2782,In Service,Toronto,
647,251,TELUS Integrated Communications,2782,In Service,Toronto,
647,252,TELUS Integrated Communications,2782,In Service,Toronto,
647,253,TELUS Integrated Communications,2782,In Service,Toronto,
647,254,TELUS Integrated Communications,2782,In Service,Toronto,
647,255,Allstream Inc.,8304,In Service,Toronto,
647,256,Allstream Inc.,8304,In Service,Toronto,
647,257,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
647,258,Allstream Inc.,8304,In Service,Toronto,
647,259,Allstream Inc.,8304,In Service,Toronto,
647,260,Allstream Inc.,8304,In Service,Toronto,
647,261,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,262,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,263,Bell Mobility,6574,In Service,Toronto,
647,264,Distributel,082E,In Service,Toronto,
647,265,Distributel,082E,In Service,Toronto,
647,266,Bell Mobility,6574,In Service,Toronto,
647,267,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,268,TELUS Mobility,8303,In Service,Toronto,
647,269,TELUS Mobility,8303,In Service,Toronto,
647,270,TELUS Mobility,8303,In Service,Toronto,
647,271,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,272,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,273,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,274,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,275,Bell Mobility,6574,In Service,Toronto,
647,276,IXICA Communications Inc.,812H,In Service,Toronto,
647,277,TELUS Integrated Communications,2782,In Service,Toronto,
647,278,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,279,Bell Mobility,6574,In Service,Toronto,
647,280,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,281,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,282,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,283,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,284,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,285,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,286,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,287,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,288,Allstream Inc.,8304,In Service,Toronto,
647,289,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,290,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,291,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,292,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,293,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,294,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,295,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,296,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,297,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,298,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,299,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,300,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,301,Bell Mobility,6574,Assigned,Toronto,
647,302,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,303,Freedom Mobile Inc.,383F,In Service,Toronto,
647,304,Bell Mobility,6574,In Service,Toronto,
647,305,Bell Mobility,6574,In Service,Toronto,
647,306,Bell Mobility,6574,In Service,Toronto,
647,307,Bell Mobility,6574,In Service,Toronto,
647,308,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,309,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,310,,,Moratorium on Assignment,,
647,311,,,For Special Use,,Non-Emergency Municipal Government Services
647,312,Bell Mobility,6574,Assigned,Toronto,
647,313,Fibernetics Corporation,464D,In Service,Toronto,
647,314,Bell Mobility,6574,Assigned,Toronto,
647,315,Bell Mobility,6574,Assigned,Toronto,
647,316,,,Available,,
647,317,Distributel,082E,In Service,Toronto,
647,318,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,319,Bell Mobility,6574,Assigned,Toronto,
647,320,Bell Mobility,6574,Assigned,Toronto,
647,321,TELUS Mobility,8303,In Service,Toronto,
647,322,Bell Mobility,6574,Assigned,Toronto,
647,323,Bell Mobility,6574,In Service,Toronto,
647,324,Bell Mobility,6574,In Service,Toronto,
647,325,Bell Mobility,6574,In Service,Toronto,
647,326,Bell Mobility,6574,In Service,Toronto,
647,327,Bell Mobility,6574,In Service,Toronto,
647,328,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,329,Rogers Communications Canada Inc. (Cable),8377,In Service,Toronto,
647,330,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,331,TELUS Mobility,8303,In Service,Toronto,
647,332,TELUS Mobility,8303,In Service,Toronto,
647,333,TELUS Mobility,8303,In Service,Toronto,
647,334,TELUS Mobility,8303,In Service,Toronto,
647,335,TELUS Mobility,8303,In Service,Toronto,
647,336,TELUS Mobility,8303,In Service,Toronto,
647,337,TELUS Mobility,8303,In Service,Toronto,
647,338,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,339,Rogers Communications Canada Inc. (Wireless),8821,In Service,Toronto,
647,340,Rogers Communications Canada Inc. (Cable),743B,In Service,Toronto,
