NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
450,200,Videotron Ltd.,8306,In Service,Les Cedres,
450,201,Videotron Ltd.,8306,In Service,Chateauguay,
450,202,Videotron Ltd.,8306,In Service,Hudson,
450,203,TELUS Mobility,8303,In Service,Bedford,
450,204,TELUS Mobility,8303,In Service,Granby,
450,205,Videotron Ltd.,8306,In Service,Ste-Anne-des-Plaines,
450,206,Videotron Ltd.,8306,In Service,Rigaud,
450,207,Videotron Ltd.,8306,In Service,Lachute,
450,208,Videotron Ltd.,8306,In Service,St-Clet,
450,209,Fido Solutions Inc.,5643,In Service,St-Hyacinthe,
450,210,Rogers Communications Canada Inc. (Wireless),8821,In Service,St-Jean,
450,211,,,For Special Use,,Public Information and Referral Services
450,212,Videotron Ltd.,8306,In Service,Ste-Martine,
450,213,Videotron Ltd.,8306,In Service,St-Denis,
450,214,Videotron Ltd.,8306,In Service,St-Calixte-de-Kilkenny,
450,215,Videotron Ltd.,8306,In Service,St-Lin,
450,216,Videotron Ltd.,8306,In Service,St-Polycarpe,
450,217,Videotron Ltd.,8306,In Service,Coteau-Landing,
450,218,Videotron Ltd.,8306,In Service,Vaudreuil,
450,219,Videotron Ltd.,8306,In Service,Valleyfield,
450,220,Videotron Ltd.,8306,In Service,St-Alphonse-de-Rodriguez,
450,221,Videotron Ltd.,8306,In Service,St-Felix-de-Valois,
450,222,Bell Canada,8050,In Service,St-Calixte-de-Kilkenny,
450,223,Bell Canada,8050,In Service,St-Hyacinthe,
450,224,Bell Canada,8050,In Service,Shawbridge,
450,225,Bell Canada,8050,In Service,Beauharnois,
450,226,Bell Canada,8050,In Service,Morin Heights,
450,227,Bell Canada,8050,In Service,St-Sauveur,
450,228,Bell Canada,8050,In Service,Ste-Marguerite,
450,229,Bell Canada,8050,In Service,Ste-Adele,
450,230,Bell Mobility,6574,In Service,St-Hyacinthe,
450,231,Iristel Inc.,154E,In Service,Chomedey,
450,232,Iristel Inc.,154E,In Service,Laval-Est,
450,233,Iristel Inc.,154E,In Service,Laval-Ouest,
450,234,Iristel Inc.,154E,In Service,Ste-Rose,
450,235,Iristel Inc.,154E,In Service,St-Vincent-de-Paul,
450,236,Rogers Communications Canada Inc. (Wireless),8821,In Service,Actonvale,
450,237,Videotron Ltd.,8306,In Service,Howick,
450,238,ISP Telecom,4727,In Service,Chomedey,
450,239,ISP Telecom,4727,In Service,Laval-Est,
450,240,Bell Canada,8050,In Service,St-Sauveur,
450,241,ISP Telecom,4727,In Service,Laval-Ouest,
450,242,Bell Canada,8050,In Service,Knowlton,
450,243,Bell Canada,8050,In Service,Knowlton,
450,244,Telebec Ltee.,8239,In Service,Venise-en-Quebec,
450,245,Bell Canada,8050,In Service,Napierville,
450,246,Bell Canada,8050,In Service,Lacolle,
450,247,Bell Canada,8050,In Service,Hemmingford,
450,248,Bell Canada,8050,In Service,Bedford,
450,249,ISP Telecom,4727,In Service,Sorel,
450,250,Maskatel,8254,In Service,St-Hyacinthe,
450,251,Maskatel,8254,In Service,St-Hyacinthe,
450,252,Maskatel,8254,In Service,St-Hyacinthe,
450,253,Maskatel,8254,In Service,St-Thomas-d'Aquin,
450,254,ISP Telecom,4727,In Service,Ste-Rose,
450,255,ISP Telecom,4727,In Service,St-Vincent-de-Paul,
450,256,ISP Telecom,4727,In Service,Pont-Viau,
450,257,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
450,258,Bell Canada,8050,In Service,Mirabel-Ste-Scholastique,
450,259,ISP Telecom,4727,In Service,St-Lambert,
450,260,Bell Canada,8050,In Service,Cowansville,
450,261,Bell Canada,8050,In Service,St-Hyacinthe,
