NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
514,200,Bell Canada,8050,In Service,-,Routing
514,201,Bell Canada,8050,In Service,Montreal,
514,202,Bell Canada,8050,In Service,Montreal,
514,203,Bell Canada,8050,In Service,Montreal,
514,204,Bell Canada,8050,In Service,Montreal,
514,205,Bell Canada,8050,In Service,Montreal,
514,206,Bell Mobility,6574,In Service,Montreal,
514,207,Bell Mobility,6574,In Service,Montreal,
514,208,Bell Mobility,6574,In Service,Montreal,
514,209,Bell Mobility,6574,In Service,Montreal,
514,210,Bell Mobility,6574,In Service,Montreal,
514,211,,,For Special Use,,Public Information and Referral Services
514,212,Bell Mobility,6574,In Service,Montreal,
514,213,Bell Mobility,6574,In Service,Montreal,
514,214,Bell Mobility,6574,In Service,Montreal,
514,215,Bell Canada,8050,In Service,Montreal,
514,216,Bell Mobility,6574,In Service,Montreal,
514,217,Bell Mobility,6574,In Service,Montreal,
514,218,Bell Canada,8050,In Service,Montreal,
514,219,Bell Mobility,6574,In Service,Montreal,
514,220,Bell Mobility,6574,In Service,Montreal,
514,221,Bell Canada,8050,In Service,Montreal,
514,222,TELUS Mobility,8303,In Service,Montreal,
514,223,Rogers Communications Canada Inc. (Cable),8377,In Service,Montreal,
514,224,Fido Solutions Inc.,5643,In Service,Montreal,
514,225,Primus Telecommunications Canada Inc.,201A,In Service,Montreal,
514,226,Bell Mobility,6574,In Service,Montreal,
514,227,Rogers Communications Canada Inc. (Cable),8377,In Service,Montreal,
514,228,Allstream Inc.,8304,In Service,Montreal,
514,229,Bell Mobility,6574,In Service,Montreal,
514,230,Bell Canada,8050,In Service,Montreal,
514,231,Bell Mobility,6574,In Service,Montreal,
514,232,Bell Mobility,6574,In Service,Montreal,
514,233,Bell Mobility,6574,In Service,Montreal,
514,234,Bell Mobility,6574,In Service,Montreal,
514,235,Bell Mobility,6574,In Service,Montreal,
514,236,Bell Mobility,6574,In Service,Montreal,
514,237,Bell Mobility,6574,In Service,Montreal,
514,238,Bell Mobility,6574,In Service,Montreal,
514,239,Bell Mobility,6574,In Service,Montreal,
514,240,Rogers Communications Canada Inc. (Wireless),8821,In Service,Montreal,
514,241,Rogers Communications Canada Inc. (Wireless),8821,In Service,Montreal,
514,242,Rogers Communications Canada Inc. (Wireless),8821,In Service,Montreal,
514,243,Rogers Communications Canada Inc. (Wireless),8821,In Service,Montreal,
514,244,Rogers Communications Canada Inc. (Wireless),8821,In Service,Montreal,
514,245,Rogers Communications Canada Inc. (Wireless),8821,In Service,Montreal,
514,246,Bell Mobility,6574,In Service,Montreal,
514,247,Bell Mobility,6574,In Service,Montreal,
514,248,Bell Mobility,6574,In Service,Montreal,
514,249,Bell Mobility,6574,In Service,Montreal,
514,250,Bell Mobility,6574,In Service,Montreal,
514,251,Bell Canada,8050,In Service,Montreal,
514,252,Bell Canada,8050,In Service,Montreal,
514,253,Bell Canada,8050,In Service,Montreal,
514,254,Bell Canada,8050,In Service,Montreal,
514,255,Bell Canada,8050,In Service,Montreal,
514,256,Bell Canada,8050,In Service,Montreal,
514,257,Bell Canada,8050,In Service,Montreal,
514,258,Bell Mobility,6574,In Service,Montreal,
514,259,Bell Canada,8050,In Service,Montreal,
514,260,Bell Mobility,6574,In Service,Montreal,
514,261,Rogers Communications Canada Inc. (Wireless),8821,In Service,Montreal,
514,262,Rogers Communications Canada Inc. (Wireless),8821,In Service,Montreal,
514,263,,,Not Available,,Not available - reserved for future NPA relief in Montreal, Quebec iaw CRTC Decision 2017-38
514,264,TELUS Mobility,8303,In Service,Montreal,
514,265,TELUS Mobility,8303,In Service,Montreal,
514,266,TELUS Mobility,8303,In Service,Montreal,
514,267,TELUS Mobility,8303,In Service,Montreal,
514,268,TELUS Mobility,8303,In Service,Montreal,
514,269,TELUS Mobility,8303,In Service,Montreal,
514,270,Bell Canada,8050,In Service,Montreal,
514,271,Bell Canada,8050,In Service,Montreal,
514,272,Bell Canada,8050,In Service,Montreal,
514,273,Bell Canada,8050,In Service,Montreal,
514,274,Bell Canada,8050,In Service,Montreal,
514,275,Bell Canada,8050,In Service,Montreal,
514,276,Bell Canada,8050,In Service,Montreal,
514,277,Bell Canada,8050,In Service,Montreal,
514,278,Bell Canada,8050,In Service,Montreal,
514,279,Bell Canada,8050,In Service,Montreal,
514,280,Bell Canada,8050,In Service,Montreal,
514,281,Bell Canada,8050,In Service,Montreal,
514,282,Bell Canada,8050,In Service,Montreal,
