NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
306,200,SaskTel Mobility,9868,In Service,Saskatoon,
306,201,SaskTel Mobility,9868,In Service,Regina,
306,202,SaskTel Mobility,9868,In Service,Saskatoon,
306,203,SaskTel Mobility,9868,In Service,Saskatoon,
306,204,,,Not Available,,Not available - existing Canadian NPA
306,205,Allstream Inc.,8304,In Service,Regina,
306,206,Allstream Inc.,8304,In Service,Regina,
306,207,TELUS Mobility,8303,In Service,La Ronge,
306,208,TELUS Mobility,8303,In Service,North Battleford,
306,209,TELUS Mobility,8303,In Service,Regina,
306,210,SaskTel Mobility,9868,In Service,Unity,
306,211,,,For Special Use,,Public Information and Referral Services
306,212,SaskTel Mobility,9868,In Service,Rosthern,
306,213,SaskTel Mobility,9868,In Service,Wakaw,
306,214,Rogers Communications Canada Inc. (Wireless),8821,In Service,Moose Jaw,
306,215,SaskTel Mobility,9868,In Service,Lashburn,
306,216,SaskTel Mobility,9868,In Service,Regina,
306,217,SaskTel Mobility,9868,In Service,Saltcoats,
306,218,SaskTel Mobility,9868,In Service,St. Walburg,
306,219,Rogers Communications Canada Inc. (Wireless),8821,In Service,Rosetown,
306,220,SaskTel Mobility,9868,In Service,Saskatoon,
306,221,SaskTel Mobility,9868,In Service,Saskatoon,
306,222,SaskTel Mobility,9868,In Service,Saskatoon,
306,223,SaskTel,8091,In Service,Rosthern,
306,224,SaskTel,8091,In Service,Kipling,
306,225,SaskTel,8091,In Service,Hague,
306,226,SaskTel,8091,In Service,Leask,
306,227,SaskTel Mobility,9868,In Service,Saskatoon,
306,228,SaskTel,8091,In Service,Unity,
306,229,SaskTel Mobility,9868,In Service,Saskatoon,
306,230,SaskTel Mobility,9868,In Service,Saskatoon,
306,231,SaskTel Mobility,9868,In Service,Humboldt,
306,232,SaskTel,8091,In Service,Rosthern,
306,233,SaskTel,8091,In Service,Wakaw,
306,234,SaskTel,8091,In Service,Meadow Lake,
306,235,SaskTel,8091,In Service,Buffalo Narrows,
306,236,SaskTel,8091,In Service,Meadow Lake,
306,237,SaskTel,8091,In Service,Perdue,
306,238,SaskTel,8091,In Service,Goodsoil,
306,239,SaskTel,8091,In Service,Osler,
306,240,SaskTel Mobility,9868,In Service,Meadow Lake,
306,241,Rogers Communications Canada Inc. (Wireless),8821,In Service,Saskatoon,
306,242,SaskTel,8091,In Service,Saskatoon,
306,243,SaskTel,8091,In Service,Outlook,
306,244,SaskTel,8091,In Service,Saskatoon,
306,245,SaskTel,8091,In Service,Francis,
306,246,SaskTel,8091,In Service,Speers,
306,247,SaskTel,8091,In Service,Wilkie,
306,248,SaskTel,8091,In Service,St. Walburg,
306,249,SaskTel,8091,In Service,Saskatoon,
